stageNumber,time,latitudeDegs,longitudeDegs,altitudeKm,elevationDegs,azimuthDegs,rangeKm
1,0.01,34.63203109273732,-120.61060537018385,0.11757001607026905,0.0513409516847731,209.32390276553718,30.780057013487667
1,0.2,34.63203162474356,-120.61056329078721,0.1176605282034725,0.05152973608528566,209.31768808907535,30.77812176967435
1,0.4,34.63203166470245,-120.61056367405978,0.11783007227536291,0.05184518550304238,209.31774921533395,30.77813556735404
1,0.6,34.632031263767466,-120.61056350202291,0.11807043209392577,0.05229255764311677,209.31768316169456,30.77816740364182
1,0.8,34.63203090279141,-120.61056371325856,0.11848033598344773,0.05305537693536245,209.31767823432415,30.778213043065033
1,1,34.63203202522803,-120.61056392449422,0.11900390064064413,0.05403036241904404,209.31782287389478,30.778115415847797
1,1.2,34.63203200502332,-120.61056396369294,0.11971099473442882,0.055346636664139914,209.31782667627672,30.77812128164661
1,1.4,34.63203128307134,-120.61056438616407,0.1205308025162667,0.0568722662123192,209.31781682111114,30.77821260962329
1,1.6,34.63203116274435,-120.61056369801679,0.12160590255912393,0.05887391437387976,209.31770217373122,30.778196787809375
1,1.8,34.632031523269795,-120.61056394845106,0.12277973092533648,0.06105909152609485,209.31777583209902,30.778176780276695
1,2,34.6320314828605,-120.61056402684848,0.12419391911197454,0.06369163154944649,209.31778343687057,30.778188701594555
1,2.2,34.63203148241008,-120.61056448851795,0.12577765136864036,0.06663961149027618,209.31785216766815,30.778214529395388
1,2.4,34.63203104106642,-120.61056439487855,0.1274321993747726,0.06971949887608714,209.31779371886518,30.77825849775586
1,2.6,34.63203138138695,-120.61056468451103,0.12931312183383853,0.07322094414460918,209.31787117947007,30.77824479888359
1,2.8,34.63203176166608,-120.61056535741508,0.13136358836852013,0.077037829487805,209.31800976601136,30.77824508738049
1,3,34.632031260159344,-120.6105649197025,0.13355568639282137,0.08111852611305663,209.3178939935823,30.77828165832271
1,4,34.63203195874589,-120.61056549243712,0.14734449474606665,0.10678713311275108,209.31804975155896,30.778291134922526
1,5,34.63203183435925,-120.61056668362828,0.1654885813491419,0.14056233123977036,209.31821466433118,30.77843364485873
1,6,34.63203144866675,-120.61056699939316,0.18807369438558819,0.18260463510748948,209.31822281601217,30.778596085118245
1,7,34.63203176336278,-120.6105683168757,0.21529729051142932,0.23328092566024144,209.31845081329905,30.77878038018142
1,8,34.63203185670978,-120.610569142199,0.2471314571434632,0.29253917249225214,209.31858317454578,30.77902099451004
1,9,34.63203146786398,-120.61057041392624,0.28361809223052115,0.36045563558220917,209.31873341771697,30.77939985584931
1,10,34.63203190016482,-120.61057063820384,0.3248997743297368,0.4372981452931585,209.31881041668626,30.77974183290714
1,11,34.63203114855487,-120.61057169214114,0.37094663857389243,0.5230052261308782,209.31889163771916,30.780344033656203
1,12,34.63203099720174,-120.61057302043453,0.42199999185837805,0.6180279995895059,209.31907425177383,30.78103335286473
1,13,34.63202996276246,-120.61057462307438,0.47794617341738194,0.7221499363290317,209.31920869306336,30.78197662482026
1,14,34.63202764435442,-120.6105763280237,0.5390255430787801,0.8358142740530654,209.31922891317245,30.783235622606515
1,15,34.63202404202027,-120.61057813527528,0.6052381008593366,0.959016618357735,209.31913491843815,30.78484086507351
1,16,34.632018153336716,-120.61058098332106,0.6765689143901691,1.0917183700883202,209.3189654463272,30.786964159487294
1,17,34.63201031913327,-120.61058470009824,0.7533151739444583,1.234465998694166,209.3187292387601,30.78960733047305
1,18,34.6319997579222,-120.61058890233691,0.8352505052033812,1.3868265649350682,209.31829043288388,30.79286330111628
1,19,34.63198654974462,-120.61059435645402,0.9227139965100214,1.5494176486804532,209.317771288081,30.796809774944776
1,20,34.6319690315255,-120.6105995687023,1.0156209052596241,1.7220627256119543,209.3167817210495,30.801585026042872
1,21,34.63194860587931,-120.61060697116973,1.114097872694023,1.9049807120909967,209.315825430829,30.807215592513558
1,22,34.631923649783076,-120.6106154533055,1.2182297005951406,2.098302459477216,209.31457350624547,30.81386516329933
1,23,34.63189372271758,-120.6106244598275,1.328087205474265,2.3021340341814467,209.31289901848456,30.821611344676594
1,24,34.631859746575536,-120.6106354842611,1.4436983006270603,2.516500978771861,209.3111174243534,30.83049362622726
1,25,34.63181935700885,-120.61064741609555,1.5650909585068002,2.7414087109141625,209.30882539075753,30.840756387571552
1,26,34.63177377675676,-120.61066119358945,1.6924207388805226,2.977114960487063,209.30628606741288,30.852398957974405
1,27,34.63172186393261,-120.61067664459338,1.8258711733166129,3.223908217457104,209.30335915088335,30.865607029179465
1,28,34.6316625768569,-120.61069432409982,1.9652577881533653,3.481384118842394,209.3000228072342,30.880572318382175
1,29,34.63159695838507,-120.61071367676837,2.110765061612241,3.74984443070643,209.2962998551217,30.897260105633915
1,30,34.631523566176995,-120.61073508555785,2.26244888104219,4.0293136540280665,209.29210273510103,30.915915107547757
1,31,34.631442701717866,-120.61075799513961,2.4204368955809623,4.319967500866075,209.28737989207752,30.936581408776142
