stageNumber,time,latitudeDegs,longitudeDegs,altitudeKm,elevationDegs,azimuthDegs,rangeKm
2,0.01,34.63203086236217,-120.6106050084114,0.1651168166603893,-0.04630758346891407,209.32235779526584,30.784716742628504
2,0.2,34.632031093554,-120.61056348463353,0.16507968268264087,-0.04636276073931865,209.31619632452816,30.782835246982653
2,0.4,34.632031093554,-120.61056348463353,0.16507968268264087,-0.04636276073931865,209.31619632452816,30.782835246982653
2,0.6,34.63203183525492,-120.61056348463353,0.16513651306461544,-0.04625692572282019,209.31627109357902,30.782763510212725
2,0.8,34.63203183525492,-120.61056348463353,0.16513651306461544,-0.04625692572282019,209.31627109357902,30.782763510212725
2,1,34.63203139436431,-120.61056292932822,0.1652073288122192,-0.04612496505550556,209.31614393310775,30.782781428172644
2,1.2,34.632031875213514,-120.61056386790327,0.16530605713743718,-0.045941480514692976,209.31633221152268,30.782777017877265
2,1.4,34.63203117347121,-120.61056425117295,0.16541877082642167,-0.04573187197159661,209.31631856013644,30.78286226256788
2,1.6,34.632031474281504,-120.61056369586764,0.16554641695693137,-0.045494075392457374,209.31626616897282,30.782808445104525
2,1.8,34.632031514240104,-120.61056407913733,0.16571596102882177,-0.04517863097500333,209.31632728682362,30.78282195502351
2,2,34.63203111330814,-120.61056390710172,0.16595632084645331,-0.044731227287057945,209.31626124438034,30.782853385453627
2,2.2,34.63203189496753,-120.61056429037139,0.16618269530218094,-0.0443099442245251,209.31639713139995,30.782795162879538
2,2.4,34.63203149403559,-120.61056411833576,0.16642305512167513,-0.043862541033140634,209.31633108882784,30.78282659691026
2,2.6,34.632031573952766,-120.61056488487502,0.16676214326452465,-0.04323165428633031,209.31645332433325,30.782853627446624
2,2.8,34.63203191472156,-120.61056471283938,0.16705933346692473,-0.042678409861340805,209.31646205118741,30.78281333288522
2,3,34.632031553748256,-120.61056492407334,0.16746923735830932,-0.041915565991168,209.31645712630345,30.782858293367614
2,4,34.63203149313473,-120.61056504166832,0.16959051963686944,-0.037967303512648494,209.31646853220965,30.78287238858444
2,4.5,34.63203105179411,-120.6105649480294,0.17124506764207037,-0.03488773778306254,209.31641009370406,30.782913338231577
2,5,34.63203181279783,-120.61056583216264,0.17376226845011117,-0.030202740304338168,209.31661850403614,30.782883080172223
2,6,34.63203167046533,-120.61056702987959,0.18187939161993563,-0.015094968320994126,209.31678255970857,30.78296426482325
2,7,34.63203166775719,-120.61056752420961,0.1941971814064309,0.007831624366061773,209.31685591865022,30.783011665217998
2,8,34.63203154382272,-120.61056825372408,0.2107575357509777,0.0386545373906979,209.31695208810822,30.783097712497103
2,9,34.63203085777717,-120.61056866312009,0.23163127040117978,0.07750547261466506,209.31694390905966,30.78324732329183
2,10,34.6320315338921,-120.6105693076974,0.25686123037617653,0.12446467506855574,209.31710807878514,30.783308011112325
2,11,34.63203168785207,-120.61057001541933,0.28657411472965033,0.1797669549112699,209.31722901600347,30.783465882309976
2,12,34.63203135962163,-120.61057116954363,0.32093946753628555,0.24372697892293688,209.31736783572606,30.78374828143274
2,13,34.63203151177396,-120.61057144825647,0.3598026771554724,0.3160583167377425,209.31742468881816,30.784017241907627
2,14,34.632031662572956,-120.61057311190828,0.4034170835632831,0.3972294687041178,209.3176876932455,30.78443991548624
2,15,34.63203189282767,-120.61057372812085,0.45176970659848303,0.4872176227540272,209.31780269054303,30.78491963696099
2,16,34.63202961659786,-120.61057350813878,0.5050999590056017,0.5864619202129682,209.3175404567132,30.785741491733067
2,17,34.632026979003065,-120.61057168549246,0.5632392437905074,0.694650992770779,209.31700308234483,30.78668694663762
2,18,34.632022576676526,-120.61056902671368,0.6264129883795977,0.812197302788473,209.31616327986904,30.78795707976223
2,19,34.63201671046683,-120.61056497657468,0.6947488389415667,0.939335717072283,209.31496869370886,30.789531237298945
2,20,34.63200863880457,-120.6105595351304,0.7681899652015418,1.0759530066978529,209.31334461030463,30.791514366614727
2,21,34.63199730007983,-120.61055009823131,0.8469069167021662,1.222361022764589,209.31079619886003,30.793933174048846
2,22,34.63198125117239,-120.61053704927548,0.9309555772412569,1.3786483362803652,209.30723524146865,30.796986411477484
2,23,34.631961714696,-120.61052132689149,1.0204915059283377,1.5450961463994344,209.30292492214824,30.800645837916097
2,24,34.63193684764108,-120.6104999439242,1.1154588787518442,1.7215865192868667,209.2972348346422,30.80500222272971
2,25,34.63190524705957,-120.61047366710673,1.2160831245873123,1.908512230915295,209.29013825071482,30.810283829354244
2,26,34.63186761496361,-120.61044211354948,1.3222515313280747,2.105649258641974,209.28164936160482,30.816456539612744
2,27,34.631822930100256,-120.61040306284788,1.4343041952019557,2.3136084193994293,209.2713352492491,30.823591633009038
2,28,34.63177089221015,-120.61035707070596,1.55211347306706,2.532123093127741,209.25924929926458,30.831801205501733
2,29,34.631709177171714,-120.61030341050665,1.6758768849018961,2.7615134255270184,209.24505063559647,30.841353562190303
2,30,34.631638527226144,-120.61024208288146,1.8056512656193227,3.0018546952385488,209.22881547146892,30.85225149253588
2,30.5,34.63159768303165,-120.61020633018857,1.8727451126035304,3.1260208066377335,209.21938717489513,30.8583370598241
2,31,34.631555036340636,-120.61016843617875,1.9415364184509962,3.253275021014395,209.209460388552,30.864747210275265
2,32,34.6314585247175,-120.61008417608753,2.0839133384171875,3.516419715255424,209.18722422874467,30.879039009379124
2,33,34.631349554986,-120.60998781027004,2.232867784933187,3.7914050201805196,209.16194430316912,30.895101496213293
2,34,34.63122502252256,-120.60987822977076,2.3883709166878835,4.078083228086396,209.13314818021703,30.913278682135207
2,35,34.63108294599504,-120.60975133925541,2.550565395404585,4.376643498623079,209.10003266973467,30.933690460082037
2,36,34.63092280567459,-120.60960901700308,2.7195350388884547,4.6871370956455545,209.0628322050395,30.95658290725122
2,37,34.630740396557854,-120.60944716836762,2.8952520347284154,5.0093825663049545,209.02052516694178,30.982290082792098
2,38,34.6305364623665,-120.60926579573122,3.0777732472596693,5.343387440741479,208.97319643523272,31.01086078723519
2,39,34.63030802085819,-120.60906174351771,3.267226436476223,5.689242647226639,208.9200911412617,31.042577910699446
2,40,34.6300534522236,-120.60883390482131,3.4636964630726728,6.0469501431061,208.8608984594718,31.07768635917326
2,41,34.62977079632932,-120.60858134496529,3.666971009091474,6.415943116553675,208.79530280265658,31.116444524300277
2,42,34.62945781353173,-120.60830090988627,3.8772347006229686,6.7963805822051615,208.7226341392727,31.159087800578167
2,43,34.62911262455736,-120.60799243206225,4.09461433403939,7.188274510040713,208.64270779259013,31.20594988459741
2,44,34.62873575492348,-120.60765404018055,4.3190262161633,7.59130731143171,208.55532521236174,31.257037458334075
2,45,34.6283224418035,-120.60728313684356,4.550356899312697,8.004978356517407,208.45966617275445,31.312835918472594
2,46,34.627873030928704,-120.60687955601139,4.788903707058169,8.429605146723402,208.35577895873553,31.37350450515397
2,47,34.627385084036234,-120.60644142806918,5.034355700659566,8.864336284931115,208.24319179609745,31.439316421383168
2,48,34.62685680471806,-120.60596615757191,5.286826802092604,9.309095176353809,208.12139431396852,31.510517172417536
2,49,34.62628749804841,-120.60545413493809,5.54642992401775,9.763775160051612,207.99043449109536,31.587381034313065
2,50,34.62567332557534,-120.60490106227505,5.812727597905323,10.227234045362577,207.8493679029654,31.67019642088369
2,51,34.62501403378422,-120.60430788594023,6.0857619676170875,10.699208064083935,207.69838478530497,31.759207580158126
2,52,34.624307347649314,-120.60367107576836,6.365548357234337,11.179365440398023,207.53682376768384,31.85466591105583
2,53,34.623550571358365,-120.60298970410378,6.651817905887961,11.666799731922348,207.36438438070894,31.956919395453664
2,54,34.62274173169941,-120.60225968826407,6.944713671495207,12.16138411048935,207.18037582003342,32.06619895326578
2,54.5,34.622317850655,-120.6018769011666,7.093504881829023,12.410985293351839,207.08414273116225,32.12351362736407
2,55,34.62188289724349,-120.60148543562839,7.2428486656155435,12.660329839949027,206.98575810860427,32.18236240016454
2,56,34.620980638252966,-120.60067123150297,7.543055496425368,13.158005747618379,206.78188282564756,32.3043666243323
2,57,34.62003470055857,-120.59981802229515,7.845376411505043,13.654215773914947,206.56897376531595,32.432345777579755
2,57.5,34.619544638749105,-120.59937589277247,7.997444872534834,13.901877341050234,206.45896817780124,32.49865645341748
2,58,34.619039547177096,-120.59892010240542,8.150703697448597,14.150100072151837,206.34579699398657,32.56689119227949
2,59,34.61798550100573,-120.59796848341725,8.460948226243257,14.64833924450237,206.11028932090863,32.70916375835107
2,60,34.61687099095074,-120.59696245396762,8.776364966280758,15.148916617977424,205.86237498396002,32.85950337179249
2,61,34.61569186438954,-120.59589832079445,9.097096419911832,15.65153703057442,205.6013269218822,33.018364716653394
2,62,34.61444751246588,-120.59477405481157,9.423243072926999,16.155945671079134,205.3269965186851,33.18592265942007
2,63,34.61313728683181,-120.59359043950826,9.755087930532172,16.66212031968444,205.03966607029656,33.36252006783321
2,64,34.61175643588356,-120.59234489379418,10.092518420781941,17.169226442587547,204.73879121599174,33.54866220251629
2,65,34.61030535346074,-120.5910344550544,10.435650144060142,17.67705630876912,204.4242263815846,33.744414604700985
2,66,34.6087824725887,-120.58965841923543,10.784738467407413,18.18547120956295,204.09601742696154,33.950165187294125
2,67,34.607184705217314,-120.58821570042834,11.139755708003417,18.693783419507408,203.75405538944727,34.16635246466772
2,68,34.60551192668558,-120.58670521395979,11.500901448213495,19.201815703498877,203.39849265789329,34.39320430522223
2,69,34.6037627916345,-120.58512493964719,11.868219871374778,19.709086692953562,203.02926561636545,34.630988930542046
2,70,34.60193469480539,-120.58347473231842,12.241782220875844,20.215038560445144,202.64651863878692,34.88017097444967
2,71,34.60002733359046,-120.58175202105501,12.621817293975502,20.719527744093053,202.25023558594344,35.1409703484995
2,72,34.5980375828956,-120.57995534382351,13.008128330999986,21.22156441528335,201.84038181288992,35.413769427892916
2,73,34.59596462172939,-120.57808400631124,13.401028080164455,21.721051471684508,201.41723373089445,35.69893583098907
2,74,34.59380710835343,-120.57613599613059,13.8005611984469,22.21747489942387,200.9808595078507,35.99675291680656
2,75,34.59156240071369,-120.5741107923523,14.206629902476445,22.710002306102556,200.53148714864545,36.30761992362175
2,76,34.58922779863213,-120.57200434321652,14.61932219453808,23.198143394500995,200.06885666322222,36.631906010732884
2,77,34.58680188297851,-120.56981706784168,15.038695967152716,23.681357961628773,199.59348365718955,36.969979831989605
2,78,34.58428283441339,-120.56754602485975,15.46469772911817,24.158996137871306,199.1053933473301,37.32210500676932
2,79,34.58166761613727,-120.56519053078883,15.897470631501637,24.630569378550437,198.6049009537798,37.68880489019509
2,80,34.578952930007674,-120.56274764863782,16.336847976232878,25.095191689412463,198.09201819053345,38.07043674952014
2,81,34.57613687974612,-120.56021686855274,16.78278958723694,25.552222155384264,197.5672302700154,38.46733594341729
2,82,34.57321769092154,-120.55759564117052,17.235412120413965,26.001295069000903,197.03076403964727,38.87983898930116
2,83,34.570190068879036,-120.55488290815293,17.694519644709306,26.44137711972863,196.48291220987286,39.30851691645259
2,84,34.56705467953944,-120.55207480591413,18.16018805326335,26.87228044462706,195.9239157784751,39.753421909201315
2,85,34.563806410100916,-120.54917176895475,18.632192764878273,27.29298035119828,195.3543693926415,40.21511846110529
2,86,34.56044305098724,-120.54617070557018,19.1107221304439,27.703270141782856,194.77454872765807,40.69399780948835
2,87,34.55696266968421,-120.54307073561732,19.5955675610872,28.1024540474743,194.18508618392627,41.19028747558342
2,88,34.55336171614056,-120.5398698768579,20.086605805377477,28.489888215838317,193.5864176418198,41.70437778459642
2,89,34.549637682578044,-120.53656559796394,20.583898233484476,28.865269092695364,192.97898159829853,42.236634573110216
2,90,34.5457877611038,-120.5331559225241,21.087378810688854,29.22814160711951,192.36331215767652,42.787400498067946
2,91,34.541811466094714,-120.52964278565145,21.597135486815127,29.57838319893335,191.74058654521005,43.35693463759867
2,92,34.5377048915814,-120.52602124211413,22.113104176780208,29.915573222116272,191.11092789882295,43.94562442500211
2,93,34.53346489540919,-120.5222926803355,22.635274147069083,30.23936685273031,190.47538004475467,44.55391011701741
2,94,34.5290898954523,-120.51845606917338,23.163735554736107,30.549710593596416,189.83471510409495,45.18208901212832
2,95,34.524579747608605,-120.51450999635415,23.69852265073918,30.84662700446655,189.1896936875488,45.83028595035635
2,96,34.51992943821232,-120.51045568953724,24.239752490722577,31.12989063173248,188.54129563966444,46.499155313082206
2,97,34.51513864567343,-120.50629025606084,24.78748896579817,31.39962180240197,187.8900801370055,47.18882558195487
2,98,34.510204974605486,-120.50201509575193,25.341779199199753,31.655771362176285,187.23710800576134,47.89965655499766
2,99,34.505125671111074,-120.4976286402926,25.902728912228717,31.898382892215448,186.5830392856776,48.63203285858978
2,100,34.49989860121176,-120.49313135984836,26.470343936298043,32.12745914216216,185.92879732003345,49.38624207184915
2,101,34.494521753965685,-120.48852169219818,27.04478721787408,32.34321029049458,185.27503331711515,50.162620027982065
2,102,34.488993256251476,-120.48379917872572,27.62602332341019,32.545682009223846,184.62252139575463,50.961388443601024
2,103,34.48331102246943,-120.47896468175023,28.214228373847902,32.73513080242736,183.9721690597056,51.78290394896617
2,104,34.477471084969324,-120.47401571451691,28.809354553685523,32.91151671446927,183.32443531819445,52.627552042985975
2,105,34.47147284155743,-120.46895314567755,29.41169184336532,33.07534551391631,182.68019450536127,53.495602059779614
2,106,34.46531246372184,-120.463775594373,30.020994420549833,33.22645417479279,182.0399955827694,54.387314471953204
2,107,34.458988432756584,-120.45848245208843,30.63752554243803,33.36530912921231,181.40446940454214,55.30301294104577
2,108,34.45249819026512,-120.4530736629535,31.261364543083126,33.49215865842643,180.774271218593,56.243013442778754
2,109,34.44583943701333,-120.44754824078908,31.892549315848388,33.60725104284033,180.14991879763926,57.20757844433455
2,110,34.43900931605015,-120.4419066848307,32.53103225570545,33.71074701673345,179.5320618025778,58.1969702294998
2,111,34.43200544247543,-120.4361473035905,33.17722020653263,33.803222262963786,178.92107471094835,59.21165679028153
2,112,34.42482639756078,-120.43027021860236,33.831009966097774,33.88490027964998,178.3174929704494,60.2517283044191
2,113,34.41746819968641,-120.42427577585792,34.49253907952924,33.956058511635845,177.7218433696961,61.31763954768557
2,114,34.40992978276742,-120.41816393991617,35.16200217187125,34.01719645137944,177.13456215058932,62.40960401856335
2,115,34.402208726191795,-120.4119326511173,35.83963822895754,34.068759219782585,176.55584753926428,63.52799030604304
2,116,34.3943026699922,-120.4055833624411,36.52550024166145,34.111063773977115,175.98621969669455,64.67303974026116
2,117,34.3862086397627,-120.399115502535,37.21974215891306,34.14446595688655,175.4259605150172,65.84511049495022
2,118,34.377925143296714,-120.39252850453303,37.922631335083395,34.16948083490789,174.87530646563687,67.04448661080907
2,119,34.3694493927053,-120.38582328492578,38.634293156769125,34.1864502007351,174.33461135863445,68.27147754261439
2,120,34.36077941815,-120.37899835293679,39.3548976029912,34.19577751460411,173.8039591711654,69.52635652146974
2,121,34.351911746117885,-120.37205501878286,40.084683926209806,34.19784044037201,173.2836797998716,70.80954946523408
2,122,34.3428441098733,-120.3649923469557,40.82369540572446,34.1929324191953,172.77385113567686,72.12127533024287
2,123,34.33357459714366,-120.35780924672726,41.572272860229944,34.18155148501557,172.27450772029283,73.46189064960929
2,124,34.3240996972491,-120.35050665560759,42.33048762599751,34.16394136670192,171.78585588622752,74.83172289057676
2,125,34.31441646215106,-120.34308403807157,43.09849750406947,34.14041790210353,171.30793945586004,76.23110884663586
2,126,34.30452347585547,-120.33554124996452,43.87674295368325,34.11153445019319,170.84078813293763,77.66040027472425
2,127,34.29441693553,-120.32787978671267,44.66516922448389,34.07742568370742,170.38457496233855,79.11986259333156
2,128,34.28409354361713,-120.32009617609033,45.46399495728314,34.03838242586577,169.93904583129802,80.6099302356974
2,129,34.27355108380788,-120.31219269642291,46.27361803561449,33.99487211986076,169.5043701673451,82.130967310423
2,130,34.262787318494674,-120.30416845120934,47.09408601871412,33.947122135923976,169.08044423416982,83.68318037386817
2,131,34.251795394855364,-120.29602107503494,47.92513902242948,33.89498055480474,168.66712388312862,85.2670429081025
2,132,34.24057366895138,-120.28775138700153,48.76726278679352,33.838956648947324,168.26440267013857,86.8829319104141
2,133,34.22911751505054,-120.2793570344925,49.620367888085546,33.77908433293026,167.87208154653786,88.53121724688899
2,134,34.21742175173255,-120.27083714469069,50.48427985217143,33.71534724516872,167.49007382516106,90.21225065927459
2,134.5,34.211481952093806,-120.26652998768843,50.92017411210854,33.681979874984236,167.3029257828789,91.06516244299685
2,135,34.205480766506845,-120.26219030777447,51.35889656287059,33.64775641404209,167.11825645447743,91.9264737412864
2,136,34.193292977992144,-120.25341488804732,52.2439878229294,33.57641500471431,166.75641198874496,93.67389886699883
2,137,34.18085624665434,-120.24451072570541,53.13923812521063,33.50137333190321,166.40442447911028,95.45451855699864
2,138,34.16816744106332,-120.23547859288449,54.04431812742259,33.42265019610232,166.06224454509163,97.2683914507464
2,139,34.155224856747665,-120.22631887598953,54.95884220025316,33.340291291049674,165.7297571335896,99.11542372871139
2,140,34.142027599976814,-120.21702956436481,55.8824696673723,33.254377118957834,165.4066739496575,100.99552159499851
2,141,34.12857228754343,-120.20761236592233,56.81491489724908,33.16495687217873,165.09297773978528,102.9087784633499
2,142,34.11485889144337,-120.19806635666235,57.75569548923988,33.072084952625595,164.78841795893277,104.85492912133778
2,143,34.10088476798252,-120.18839324701484,58.70458321106713,32.97586538371232,164.49294296547964,106.8340352845788
2,144,34.08664802985095,-120.17859196434333,59.66122561718151,32.87635022544701,164.20631740371425,108.84608002995064
2,145,34.07214722125133,-120.16866197861742,60.62519940849487,32.773579168436456,163.92832862055366,110.8909619874448
2,146,34.057382964788694,-120.15860446657275,61.59663012401201,32.667900814502545,163.6588160942067,112.96866225483929
2,147,34.04235312091486,-120.1484192909393,62.57520887690969,32.559371928255665,163.39759472698665,115.07920019087908
2,147.2,34.039315187614704,-120.14636756524254,62.77168817951344,32.53730867620671,163.34636094154848,115.5051908497279
2,147.4,34.036268588555494,-120.14431033712958,62.96840273769852,32.515176530750786,163.29539081488758,115.93229995535212
2,147.6,34.03321671340534,-120.14225122792318,63.16514797538798,32.49301676480232,163.2448084239585,116.36003041717186
2,147.8,34.03015950564685,-120.14018984954531,63.361754760275595,32.470756318076845,163.1945911792809,116.7883029549101
2,148,34.02709961668907,-120.1381267409824,63.55831941145938,32.44851606989903,163.14471439973136,117.21691972725296
2,148.2,34.02403686285398,-120.13606351738072,63.754515052706004,32.42616920847392,163.09526121054193,117.64568179625051
2,148.4,34.02097303127956,-120.13399964046117,63.95058127007075,32.40386153046754,163.04616651498804,118.0745711850924
2,148.6,34.017906642275605,-120.131935110301,64.14640620078706,32.381505678412104,162.99745387694384,118.50365917850877
2,148.8,34.01484028947716,-120.12987007599583,64.3419167932365,32.35914715643144,162.949078965206,118.93266905604904
2,149,34.011772242247325,-120.12780546429575,64.53704278730136,32.336715939296,162.90111691563607,119.36169645983946
2,149.2,34.00870497009165,-120.12574034794424,64.73191040332802,32.31432604153065,162.8534709736831,119.7906089965976
2,149.4,34.00563717415151,-120.12367619141148,64.92637768113799,32.29189471649682,162.80623502502,120.21941201615621
2,149.6,34.00256941251509,-120.1216115295832,65.12053065147158,32.26946188747901,162.75932098205772,120.64813527515194
2,149.8,33.99950186591009,-120.11954782670817,65.3143392120367,32.247031150643,162.71279491519397,121.07671206084692
2,150,33.99643453385638,-120.11748508224336,65.50780335373804,32.224602629077744,162.66665245505874,121.5051417924012
2,150.2,33.993366926372666,-120.11542236893597,65.70082555812505,32.202118028640626,162.62085247881123,121.93343629158038
2,150.4,33.990300090967494,-120.11335914890897,65.89358936598059,32.17967490493309,162.57534557675274,122.36161337365374
2,150.6,33.98723272875446,-120.11129688596971,66.08595283942577,32.1571924398415,162.53022404071305,122.7896781339699
2,150.8,33.98416557906814,-120.10923557957656,66.2779718790967,32.13471300887278,162.48547015726479,123.21759397941901
2,151,33.98109846017764,-120.10717376539041,66.46967661564145,32.112233233257086,162.44101193588517,123.64542728575366
2,151.2,33.976498015890876,-120.10366475753327,66.75648070907685,32.07552928109261,162.35477677830931,124.29668319199133
2,151.4,33.97343157735174,-120.10160370068577,66.94729897407908,32.053045155329684,162.31120768751907,124.72417800640518
2,151.6,33.97036460923436,-120.09954359833776,67.13771690545603,32.03052344264454,162.2680024238025,125.15155798897058
2,151.8,33.96729859075788,-120.09748444994955,67.32784625144396,32.008046572861204,162.2251302116763,125.5787502873598
2,152,33.964232291638524,-120.09542532866108,67.51753366578556,31.98551673549678,162.18256554142147,126.00580388513136
2,153,33.94890277052551,-120.08513484046118,68.46081542163249,31.872841198126487,161.97435253389335,128.13910869567124
2,154,33.933575674806654,-120.07485232526804,69.39522333467006,31.760001489580123,161.773521050868,130.26904625518787
2,155,33.918252042662566,-120.06458065426463,70.32075250366238,31.64705877522991,161.57980590350337,132.39540728302663
2,156,33.902930458110035,-120.05431777587988,71.23744883573335,31.533994641747988,161.39278350112727,134.5183537215944
2,156.2,33.899866557996724,-120.0522666304202,71.4196771326447,31.511356786195808,161.3561662369375,134.9424779889666
2,156.4,33.89680267468476,-120.05021496737272,71.60159114100318,31.48872127575962,161.31976369138215,135.36651242860725
2,156.6,33.89373830982212,-120.0481646373049,71.78327399561927,31.46611828267655,161.28366357863092,135.79049974700817
2,156.8,33.890672729837824,-120.04611286372253,71.9644894856885,31.443427459039142,161.24775459552075,136.2144488703245
2,157,33.8876062372982,-120.04406188728537,72.14554570631496,31.42078111916657,161.21212719052073,136.63844092090562
2,157.2,33.88453901988467,-120.04201039231849,72.32623193237372,31.398100153797145,161.1767183531665,137.06237922693867
2,157.4,33.88146996797586,-120.03995823375779,72.50673347928934,31.375423068474213,161.14153913809866,137.48646602265688
2,157.6,33.87840019040465,-120.03790555643812,72.6868650858216,31.35271193538311,161.10657439709644,137.9104989271412
2,157.8,33.875328329105024,-120.03585314063388,72.86685363916959,31.33001998872645,161.07187924255686,138.33470111573004
2,158,33.872255741437606,-120.03380020576161,73.0464723042259,31.307294493786582,161.03739427592632,138.75884915942402
